,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Crit DMG,,-,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,Crit Rate,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,,,,Weakness Hit,,-,,,,,,,,,,,,,,,,One of the more unique heroes that can be both a support with Weakness Hit DMG Boost and also capable of being a Sub DPS with cleanse (T2).,,,
,,,,,,,NOTES:,Guts accessory can be helpful to if Miho faces trouble in survival. Primarily a Sub DPS so aim for high Crit Rate & Weakness Hit (taking into account allies and accessories).,,,,,,,,NOTES:,"Without much self-boosts in Crit Rate & Weakness Hit, nweer players may find difficulty in building these core stats. So using the Assassin Set for the early stages is decent.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIHO-T0,,,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,GUTS,,,ASSASSIN-MWEAPON,,ASSASSIN-ARMOR,,BOSSDMG,,GUTS,,,,,,,,,,,,CR-123,ADVENT-GOD,NONE,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,ADVENT-MAGIC,PUDUNGEON-GOLD,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PASCAL,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit DMG +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,RAID BOSS DMG DEALER (BEFORE T6),,,,,,,,,RAID BOSS DMG DEALER (T6),,,,,,,,,T15 IRON DEVOURER 2-MAN FARM,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit DMG,,,,,,,,,Weakness Hit,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Weakness Hit,,,,,,,,,Crit DMG,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,All ATK (%),,,,,,,,,All ATK (%),,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit DMG,,All ATK (%),,,,,,,Crit DMG,,All ATK (%),,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Weakness Hit,,-,,,,All ATK,,,Weakness Hit,,-,,,,All ATK,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,Crit Rate,,,,,,,,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-,,,,,,,,,-,,,,,,,,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,Weakness Hit,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,Weakness Hit,,-,,,,,,,Crit DMG,,-,,,,,,,One of the most powerful ST damage dealers in the game and used in many situations against bosses. Definitely recommend to T6 as soon as possible.,,,
,,,,,,,NOTES:,"Prior to T6, Crit Rate is highly important to have consistent DMG against bosses. As he is usually paired with Bicuit, aim to have 45% Weakness Hit Rate.",,,,,,,,NOTES:,Has 100% Crit Rate attached to S2. So it's best to focus on Crit DMG maxing and Weakness Hit Rate (usually 45%). Possible to also have some Crit Rate to supplement his basic attacks.,,,,,,,,NOTES:,"5* Guts Ring is the minimal requirement. You will need 100% Weakness Hit Rate from gears (88%) & accessory substats (12%), ATK at 4.5K, Crit DMG at 270%. ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PASCAL-T0,,,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,WEAKNESS,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,WEAKNESS,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,GUTS,,NONE,,,RAID-ID,ADVENT-GOD,TOWER OF TRIALS,NONE
,,,,,,,,,,,13DMG,,CRIT,,,,,,,13DMG,,CRIT,,,,,,,NONE,,NONE,,,CR-KRIS,ADVENT-TEO,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RURI,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PVE BOSS DAMAGE DEALER (BEFORE T4),,,,,,,,,PVE BOSS DAMAGE DEALER (AFTER T4),,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Crit DMG,,-,,,,All ATK,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-,,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,Crit Rate,,-,,,,,,,,,,,,,,,,Once the best and most accessible 3-TARGET damage dealer from the beginner banner but has been outclassed by Nezha. Still required for Shadow Yeonhee.,,,
,,,,,,,NOTES:,"Before T4, Weakness Hit could be lacking so it may be necessary to have Weakness Hit main stats on the weapons.",,,,,,,,NOTES:,"Has passive Weakness Hit Chance Boost (39%) & at T4 (20%) and often used with Biscuit, allowing for heavier priority in building for Crit Rate and Crit DMG.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RURI-T0,,,,,ASSASSIN-MWEAPON,,ASSASSIN-ARMOR,,BOSSDMG,,CRIT,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,,,,,,,,,,ADVENT-YH,CR-123,NONE,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,TOWER OF TRIALS,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VELIKA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,INFINITE TOWER/TOT SUPPORT,,,,,,,,,POWER UP DUNGEON,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Block Rate,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,HP (%),,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,DEF (%),,,,,,,,,Effect Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,Block Rate,,,,,,,All ATK (%),,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,DMG Taken Reduction,,,,Speed,,,-,,DMG Taken Reduction,,,,Crit Rate,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Resistance,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,All ATK (%),,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,DMG Taken Reduction,,,,,,,-,,DMG Taken Reduction,,,,,,,,,,,,,,,,Infinite Tower/TOT support prized for her basic attack reducing party's skill cooldowns.,,,
,,,,,,,NOTES:,Prioritize survivability to ensure her basic attack's effect can be casted continuously.,,,,,,,,NOTES:,Aim is to increase Burn DMG on the boss.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VELIKA-T0,,,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,IMMORTAL,,REVIVE,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BURN,,NONE,,,,,,,,,,,,INFINITE TOWER,PUDUNGEON-EARTH,NONE,NONE
,,,,,,,,,,,GUTS,,CC,,,,,,,NONE,,NONE,,,,,,,,,,,,TOWER OF TRIALS,FARMING,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,XIAO QIAO,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,RAID BOSS DMG DEALER,,,,,,,,,T15 IRON DEVOURER 2-MAN FARM,,,,,,,,,,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,All ATK (%),,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK,,,-,,-,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Weakness Hit,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-,,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,Crit Rate,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,-,,-,,,,,,,,,,,,,,,,"An ST damage dealer but also support at the same time providing not only MATK Boost, but Paralysis Immunity as well. ",,,
,,,,,,,NOTES:,"Has Passive Weakness Hit Chance Boost (T2; 39%) & at T4 (20%) and often paired with Biscuit, allowing for priority in building for Crit Rate and Crit DMG.",,,,,,,,NOTES:,Focus only on Crit Rate to be 100% and Weakness Hit to be 60%. ATK at 4.3K. Crit DMG is secondary importance.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,XIAO QIAO-T0,,,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,AVENGER-MWEAPON,,AVENGER-ARMOR,,GUTS,,WEAKNESS,,,,,,,,,,,,RAID-ID,ADVENT-GOD,TOWER OF TRIALS,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,13DMG,,CRIT,,,,,,,,,,,,CR-KRIS,ADVENT-TEO,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YU SHIN,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Effect Hit Rate +24%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-BASED,,,,,,,,,,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,Effect Hit,,,,,,,,,,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,Block Rate,,,,Effect Resistance,,,,,,,,,,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,DMG Taken Reduction,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,Block Rate,,,,,,,,,,,,,,,,,,,,,,,,,"Used-to-be King of Toxicity with continous and high chance of paralyzing enemies. While Paralysis is still great, the same can't be said about his survivability.",,,
,,,,,,,NOTES:,"Has passive Effect Hit Rate Boost (34%), allowing for priority in building for also having some bulk for survivability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YU SHIN-T0,,,,,SPELLWEAVE-MWEAPON,,SPELLWEAVE-ARMOR,,IMMORTAL,,CRIT,,,,,,,,,,,,,,,,,,,,,ADVENTURE BOTH,NONE,NONE,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,,,,,,,,,,INFINITE TOWER,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COLLAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SUNG JINWOO,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,WEAKNESS-FOCUSED,,,,,,,,,CRIT-FOCUSED,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,-,,,,Crit DMG,,,Weakness Hit,,-,,,,Crit DMG,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,All ATK (%),,"Weakness Hit Chance +35%
Weakness Hit DMG +35%",,,,,Crit Rate,,All ATK (%),,"Crit Rate +35%
Ignore DEF +15%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,,,,Crit DMG,,-,,,,,,,,,,,,,,,,"Unique ability that can level up beyond the Max Level cap, allowing for greater stat growth in battle. Unfortunately suffers from being slightly too fragile. Nonetheless, MDMG Boost is still helpful.",,,
,,,,,,,NOTES:,Longer duration Immortality helps SJW build Level Up stacks better than Guts.,,,,,,,,NOTES:,An option for PVE especially when farming and high Crit Rate allows consistently high damage.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SUNG JINWOO-T0,,,,,BOUNTY-MWEAPON,,BOUNTY-ARMOR,,IMMORTAL,,45DMG,,,ASSASSIN-MWEAPON,,ASSASSIN-ARMOR,,IMMORTAL,,45DMG,,,,,,,,,,,,ADVENTURE BOTH,FARMING,ARENA,REAL-TIME ARENA
,,,,,,,,,,,GUTS,,CC,,,,,,,GUTS,,CC,,,,,,,,,,,,INFINITE TOWER,NONE,TOTAL WAR,NONE
