,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,POWER UP DUNGEON DOT,,,,,,,,,,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,All ATK,,,,,,,,,,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Effect Hit,,,,,,,,,,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,All ATK (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,-,,,,Block Rate,,,,,,,,,,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Resistance,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,"The King of Power Up Dungeons himself, being able to take on 3 of them even without much investment. Not only has cleanse but also healing capabilities, making him a great support in these areas.",,,
,,,,,,,NOTES:,Boss DMG also spills over to DMG from DOT effects (which scale off ATK%) so this allows maximum potential DOT damage allowing runs to be super fast.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BAI JIAO-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BLEED,,BURN,,,,,,,,,,,,,,,,,,,,,PUDUNGEON-WATER,PUDUNGEON-LIGHT,NONE,NONE
,,,,,,,,,,,POISON,,EFFECTHIT,,,,,,,,,,,,,,,,,,,,,PUDUNGEON-DARK,TOWER OF TRIALS,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHANCELLOR,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DEF +12%,,DEF +6%,,HP +18%,,DMG Reduction +10%,,DEF +12%,,DEF +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADVENT TEO,,,,,,,,,,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Block Rate,,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,DEF (%),,,,,,,,,,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,FALSE,TRUE,,,,,,,,HP (%),,,,,,,,,,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,DEF (%),,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,DEF,,,,,,,,,,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Effect Resistance,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,,,,,,,,,,,,,,,,,,,,,,Extremely low usage but shines against single bosses for being the hero with highest amount of DEF Reduction on a skill.,,,
,,,,,,,NOTES:,Aim to keep him alive with highest possible Block Rate and DMG Taken Reduction (more so for Guild War).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHANCELLOR-T0,,,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,REVIVE,,DOT,,,,,,,,,,,,,,,,,,,,,ADVENT-TEO,NONE,GUILD WAR,NONE
,,,,,,,,,,,GUTS,,BLOCK,,,,,,,,,,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GUAN YU,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Weakness Hit Chance +20%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SUB DPS,,,,,,,,,DEFENSIVE,,,,,,,,,,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit Rate,,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit DMG,,All ATK (%),,,,,,,HP (%),,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,Crit DMG,,,DEF (%),,Block Rate,,,,HP,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,DEF,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,HP (%),,DMG Taken Reduction,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,DEF (%),,Block Rate,,,,,,,,,,,,,,,,"PATK Buffer who also provides Shock Immunity, making him a must-build. Used in both early-game content and late-game content, sometimes for Shock Immunity, sometimes for Crit DMG boost.",,,
,,,,,,,NOTES:,"Prior to T6, the focus should be on maximizing Crit Rate and Crit DMG. After T6, focus on Crit DMG solely. Weakness Hit is secondary but good to have.",,,,,,,,NOTES,"He may not be as tanky as he looks so in early progression, this build aims to increase his survivability to allow him to boost the Physical team well.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GUAN YU-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,GUTS,,DOT,,,,,,,,,,,,SUDDENRAID-LEONID,TOWER OF TRIALS,PUDUNGEON-LIGHT,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,HEALBACK,,BLOCK,,,,,,,,,,,,ADVENT-KYLE,CR-EILEENE,ADVENTURE BOTH,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NIA,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Effect Hit Rate +24%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CC-BASED (HIGH SPEED),,,,,,,,,,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,FALSE,FALSE,TRUE,,,,,,,,HP (%),,,,,,,,,,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Effect Hit,,DMG Taken Reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,,,DEF (%),,,,,,,,,,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,DMG Taken Reduction,,"Effect Hit Rate +35%
Effect Probability +10%",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEF (%),,Block Rate,,,,,,,,,,,,,,,,,,,,,,,,,"Only hero with 5-Target Skill Cooldown Increase, which effectively locks the enemy team for at least 2 rounds of skills, making her very potent at high speed.",,,
,,,,,,,NOTES:,Speed is top priority for her on this build to not only allow your team to have speed advantage but also to land the Skill Cooldown Increase more effectively (since it is also probability-based).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NIA-T0,,,,,SPELLWEAVE-MWEAPON,,SPELLWEAVE-ARMOR,,IMMORTAL,,REVIVE,,,,,,,,,,,,,,,,,,,,,INFINITE TOWER,NONE,REAL-TIME ARENA,GUILD WAR
,,,,,,,,,,,GUTS,,CC,,,,,,,,,,,,,,,,,,,,,ADVENTURE NIGHTMARE,NONE,TOTAL WAR,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SIEG,,,,,TRANSCENDENCE,,,,,,,,,,,,,,,SKILL ENHANCEMENT,,,,,,,,,,,,POTENTIALS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lv 30,-,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ATK +12%,,ATK +6%,,HP +18%,,Crit Rate +18%,,ATK +12%,,ATK +6%,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,RAID/CR/ADVENT,,,,,,,,,HEAL-FOCUSED,,,,,,,,,DEFENSIVE UTILITY,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,All ATK (%),,,,,,,,,Block Rate,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Crit Rate,,,,,,,,,Crit Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,TRUE,,,,,,,,Weakness Hit,,,,,,,,,Crit DMG,,,,,,,,,Crit DMG,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,All ATK (%),,All ATK (%),,,,,,,All ATK (%),,Block Rate,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,Crit Rate,,Block Rate,,,,All ATK,,,Crit Rate,,DMG Taken Reduction,,,,Weakness Hit,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,Weakness Hit,,,,,,,,,All ATK (%),,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,,,,All ATK,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,All ATK (%),,All ATK (%),,"All ATK +45%
Effect Hit Rate +20%",,,,,All ATK (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,Crit Rate,,Block Rate,,,,,,,Crit Rate,,DMG Taken Reduction,,,,,,,"PATK Buffer who also provides Stun Immunity, making him a must-build. He may also need to double-up as a secondary damage dealer at times, especially at T6.",,,
,,,,,,,NOTES:,This is the ideal damage dealer build to maximize DMG output. There may be times where Guts/Immortal Rings are needed as his heal may not be sufficient and his bulk isn't enough.,,,,,,,,NOTES,"This build aims to push his healing capability to its maximum possible. Of course, since it's already the Vanguard set, you can opt for Crit Rate for DMG or Block Rate for better survivability too.",,,,,,,,NOTES,An early build for progressing players who do struggle to keep him alive since he has important reasons to be alive. Block Rate needs to be near or 100%.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SIEG-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,VAN-PWEAPON,,VAN-ARMOR,,GUTS,,CRIT,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,GUTS,,HEALBACK,,,RAID-DG,PUDUNGEON-EARTH,NONE,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,BOSSDMG,,WEAKNESS,,,,,,,BARRIERATK,,BLOCK,,,CR-JAVE,ADVENT-KYLE,NONE,NONE
