,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,CRIT,,NONE,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARIEL,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,BURN IMMUNITY,,MDMG BOOST,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SUB DPS,,,,,,,,,DEFENSIVE UTILITY,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,DEF (%),,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,HP (%),,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,DEF (%),,Block Rate,,,,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,,,All ATK (%),,,-,,DMG Taken Reduction,,,,DEF,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,HP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,DEF (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,
,,,,,,,Crit Rate,,DMG Taken Reduction,,,,,,,-,,DMG Taken Reduction,,,,,,,"Primary MDMG buffer who also provides Burn Immunity and applies DEF Reduction. Unfortunately, there are other Burn Immunity providers that have better utility.",,,
,,,,,,,NOTES:,"With 2 3-TARGET AOEs, she can also do decently well in Castle Rush. However, can be too fragile on this build so you may not favour it.",,,,,,,,NOTES:,"If used for MDMG Boost, go for bulk and survivability instead to prolong her utility on the field.",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARIEL-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,GUTS,,BLOCK,,,PUDUNGEON-FIRE,NONE,CR-RACHEL,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,DOT,,DEF,,,CR-JAVE,NONE,ADVENT-YH,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ASURA,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,FOCUS TARGET,,BARRIER,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BARRIER,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Block Rate,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,All ATK (%),,All ATK (%),,"All ATK +45%
Effect Hit Rate +20%",,,,,,,,,,,,,,,,,
,,,,,,,Weakness Hit,,DMG Taken Reduction,,,,,,,,,,,,,,,,"With Weakness Hit buff from Biscuit, Focus Target unique to her has become pointless. Can still be useful in certain Tower of Trial bosses where barriers are needed.",,,
,,,,,,,NOTES:,Barrier scales with ATK% so this build ensures her barrier is thick enough to keep the team alive.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ASURA-T0,,,,,VAN-MWEAPON,,VAN-ARMOR,,BLOCK,,NONE,,,,,,,,,,,,RAID-ID,NONE,TOWER OF TRIALS,NONE
,,,,,,,,,,,NONE,,NONE,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JUPY,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,POISON,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BURN DAMAGE DPS,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,DMG Taken Reduction,,,,,,,,,,,,,,,,None longer essential after Bai Long was released. Does Poison on basic attack but chance is too low to use her consistently.,,,
,,,,,,,NOTES:,"For a ST damage dealer, S1 gives her Crit Rate boost (37%) & at T4 (14%) so she only needs 49% Crit Rate from gears and focus can shift to Crit DMG & Weakness Hit. This build also increases Poison DMG dealt to the Bosses. ",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JUPY-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,BURN,,,,,,,,,,,,RAID-DG,NONE,ADVENT-KYLE,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,PUDUNGEON-WATER,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNIPPER,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,BURN,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BURN DAMAGE DPS,,,,,,,,,,,,,,,,,,PVE,,,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,DMG Taken Reduction,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,All ATK (%),,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,DMG Taken Reduction,,,,,,,,,,,,,,,,"Outclassed by Espada (who is now free) so the importance of him has dropped. If Espada is not built fast enough, a T6 Snipper could potentially do better in Ox King.",,,
,,,,,,,NOTES:,This build increases Burn DMG dealt to the Bosses. ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNIPPER-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,BURN,,,,,,,,,,,,RAID-OX,NONE,PUDUNGEON-EARTH,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REI,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,5-MAN AOE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRIT-FOCUSED,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,DMG Taken Reduction,,,,Weakness Hit,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,DMG Taken Reduction,,"Crit Rate +35%
Ignore DEF +15%",,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,,,,,,,,,,,,,,,"AOE damage dealer that can help carry for quite a distance in Adventure, especially with Poison & Bleed at her fingertips to deal DOT on the enemies.",,,
,,,,,,,NOTES:,Having high Crit Rate & decent Crit DMG for consistent DMG is important.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REI-T0,,,,,ASSASSIN-PWEAPON,,ASSASSIN-ARMOR,,45DMG,,WEAKNESS,,,,,,,,,,,,ADVENTURE NORMAL,NONE,FARMING,NONE
,,,,,,,,,,,CRIT,,DMG,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LI,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,TAUNT,,HP ALTERATION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSIVE UTILITY,,,,,,,,,ADVENT EXPEDITION YEONHEE SUPPORT,,,,,,,,,PVE,,,
,,,,,,,,,,,,,HP (%),,,,,,,,,HP (%),,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,Block Rate,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,FALSE,,,,,,,,DEF (%),,,,,,,,,DEF (%),,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,Block Rate,,,,,,,HP (%),,DMG Taken Reduction,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,-,,Block Rate,,,,Effect Resistance,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,HP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,Speed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,HP (%),,DMG Taken Reduction,,"Effect Resist Rate +35%
Starts Battle with 1 turn CC Immunity",,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,-,,Block Rate,,,,,,,"Very good tank with Taunt and also Physical Immunity. However, with Ryan having the same ability, he doesn't need to be used as much. Still has a pretty useful HP Alteration skill for high HP enemies. Also has Counter!",,,
,,,,,,,NOTES:,"Focus on bulk so that if his Taunt and Physical Immunity wears off, he will not die easily.",,,,,,,,NOTES:,This build is if you go 2nd and want to still apply your Taunt to protect the team before anything else occurs.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LI-T0,,,,,GATEKEEP-PWEAPON,,GATEKEEP-ARMOR,,BLOCK,,DEF,,,ORCHES-PWEAPON,,ORCHES-ARMOR,,BLOCK,,DEF,,,ADVENTURE BOTH,NONE,INFINITE TOWER,NONE
,,,,,,,,,,,HP,,DEATH,,,,,,,HP,,DEATH,,,TOWER OF TRIALS,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KARIN,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,PETRIFY IMMUNITY,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSIVE UTILITY,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,All ATK (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,All ATK (%),,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,DMG Taken Reduction,,,,DEF (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,All ATK (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,DMG Taken Reduction,,,,,,,,,,,,,,,,"Despite being an MC too, does not see much usage in almost any content. Revive can come in handy for newer players who have poorer survivability and want to earn stars in Adventure.",,,
,,,,,,,NOTES:,Heals scale off ATK% so this build not only makes her bulky enough but also allows for substantial healing.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KARIN-T0,,,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,DOT,,BLOCK,,,,,,,,,,,,ADVENTURE BOTH,NONE,GUILD WAR,NONE
,,,,,,,,,,,DEF,,HP,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HELLENIA,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,TAUNT,,CLEANSE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSIVE UTILITY,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,FALSE,FALSE,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,DEF (%),,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Has awakening,,,,,DEF (%),,Block Rate,,"DEF +45%, 
Effect Resist Rate +20%",,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,,,,,,,,,,"Very good tank with Taunt and also Magic Immunity. However, as most enemies in Adventure are Physical, her usage even from the early gameplay is low.",,,
,,,,,,,NOTES:,"Self-heal scales off DEF so it aims to raise her DEF as high as possible, while maintaining bulk.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HELLENIA-T0,,,,,GUARDIAN-PWEAPON,,GUARDIAN-ARMOR,,BLOCK,,HP,,,,,,,,,,,,INFINITE TOWER,NONE,ADVENTURE BOTH,NONE
,,,,,,,,,,,DEF,,DEATH,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOHO,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,BUFF REMOVAL,,HP ALTERATION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DEFENSIVE UTILITY,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,HP (%),,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Block Rate,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,TRUE,TRUE,FALSE,,,,,,,,DEF (%),,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,HP (%),,Block Rate,,,,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,Effect Resistance,,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,HP (%),,Block Rate,,"Block Rate +30%
Block DMG Reduction +15%",,,,,,,,,,,,,,,,,
,,,,,,,-,,DMG Taken Reduction,,,,,,,,,,,,,,,,Early game MATK booster with a scary HP alteration of 25% being able to hit 2 targets. Used to be super useful in Nightmare Adventure but heroes have since powercrept her. ,,,
,,,,,,,NOTES:,Some DMG multipliers scale of HP. This build makes her bulky enough to sustain HP Alteration.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOHO-T0,,,,,GATEKEEP-MWEAPON,,GATEKEEP-ARMOR,,DOT,,BLOCK,,,,,,,,,,,,ADVENTURE NIGHTMARE,NONE,CR-RUDY,NONE
,,,,,,,,,,,DEF,,HP,,,,,,,,,,,,CR-SPIKE,NONE,INFINITE TOWER,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SERA,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,Lv 30,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,3-MAN AOE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GEAR BUILDS,,,,,,,,,,,,,,,,,,OTHER KEY USAGE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CR/ADVENT DPS,,,,,,,,,,,,,,,,,,PVE,,PVP,
,,,,,,,,,,,,,Crit Rate,,,,,,,,,,,,,,,
,,VIEW FULL SKILLSET,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAST UPDATED:,,,19/05/26,,,,,,,,Crit DMG,,,,,,,,,,,,,,,
,,HERO PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRUE,FALSE,FALSE,FALSE,,,,,,,,Weakness Hit,,,,,,,,,,,,,,,
,,NONE,EARLY,MIDGAME,END,,Crit Rate,,All ATK (%),,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,-,,,,All ATK (%),,,,,,,,,,,,,,,
,,EXCLUSIVE EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,All ATK,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Speed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Crit DMG,,All ATK (%),,"DMG Dealt +30%
Boss DMG +40%",,,,,,,,,,,,,,,,,
,,,,,,,Crit Rate,,-,,,,,,,,,,,,,,,,An early game 3-TARGET damage dealer that is easy to transcend to get decent PVE scores. Naturally has gotten outclassed by many other powerful Magic DPS.,,,
,,,,,,,NOTES:,Has passive Crit Rate Boost (27%) & at T4 (14$) so will only need 59% Crit Rate from gears. Assassin set is also fine if it's too difficult to get high Crit Rate.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SERA-T0,,,,,AVENGER-PWEAPON,,AVENGER-ARMOR,,BOSSDMG,,CRIT,,,,,,,,,,,,CR-123,NONE,ADVENT-YH,NONE
,,,,,,,,,,,13DMG,,WEAKNESS,,,,,,,,,,,,NONE,NONE,NONE,NONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SARAH,,,,,SKILL ENHANCEMENT,,,,,,,,,,,POTENTIALS,,,,,,,CORE ROLE,,,
,,,,,,,,,,,,,,,,,,-,,-,,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,BASIC ATK,,SKILL 1 / BTM SKILL,,SKILL 2 / TOP SKILL,,PASSIVE,,AWAKENED SKILL,,,,,,,,,,SLEEP IMMUNITY,,,
